bookid,authid
191537,75640
191538,59087
191539,54195
191540,2222
191541,38261
191542,48057
191543,44598
191544,30279
191545,37805
191546,84807
191547,94808
191548,38261
191549,94649
191550,74075
191551,4372
191552,66062
191553,15644
191554,100893
191555,73538
191556,85471
191557,91863
191558,52853
191559,97420
191560,3453
191561,98534
191562,57252
191563,1712
191564,62372
191565,40183
191566,71514
191567,94189
191568,31706
191569,53846
191570,21902
191571,26367
191572,38261
191573,94308
191574,69612
191575,86618
191576,39077
191577,69594
191578,-62800
191579,69920
191580,28653
191581,58616
191582,96874
191583,89525
191584,95003
191585,30928
191586,60324
191587,35227
191588,48828
191589,97428
191590,9720
191591,93326
191592,38261
191593,47261
191594,68408
191595,89487
191596,11482
191597,11087
191598,9107
191599,83653
191600,58628
191601,73968
191602,101524
191603,39997
191604,3240
191605,77541
191606,5836
191607,62910
191608,100127
191609,92002
191610,20531
191611,74501
191612,65384
191613,11047
191614,79863
191615,472
191616,976
191617,42137
191618,57115
191619,44909
191620,61891
191621,10537
191622,21133
191623,9826
191624,16228
191625,37971
191626,50729
191627,41408
191628,63950
191629,320
191630,76573
191631,74037
191632,87563
191633,39698
191634,48861
191635,1817
191636,87244
191637,60074
191638,49326
191639,56123
191640,86568
191641,12955
191642,62513
191643,64154
191644,32285
191645,57587
191646,4349
191647,98063
191648,55341
191649,82994
191650,42289
191651,51109
191652,82023
191653,46539
191654,36548
191655,20148
191656,63287
191657,63287
191658,94597
191659,34725
191660,60739
191661,38761
191662,22764
191663,20356
191664,95037
191665,70131
191666,63062
191667,70120
191668,68019
191669,76470
191670,23874
191671,30518
191672,32695
191673,89101
191674,32695
191675,39271
191676,70950
191677,78608
191678,56903
191679,41446
191680,47242
191681,63655
191682,46766
191683,14233
191684,4922
191685,46766
191686,78857
191687,46766
191688,46766
191689,37470
191690,1948
191691,64286
191692,93955
191693,26257
191694,67729
191695,64606
191696,55086
191697,55606
191698,21414
191699,92573
191700,92423
191701,42468
191702,7336
191703,19490
191704,22707
191705,9260
191706,65811
191707,8538
191708,99722
191709,64995
191710,100177
191711,83371
191712,30350
191713,55719
191714,30191
191715,72716
191716,51692
191717,83972
191718,10776
191719,14550
191720,67505
191721,20561
191722,4469
191723,85857
191724,39358
191725,83164
191726,65146
191727,65744
191728,52505
191729,71708
191730,100415
191731,54576
191732,7962
191733,94175
191734,45733
191735,20858
191736,83545
191737,77676
191738,75244
191739,41983
191740,17554
191741,82651
191742,53446
191743,53384
191744,11117
191745,67050
191746,88078
191747,92228
191748,70317
191749,2872
191750,66892
191751,28731
191752,71962
191753,89156
191754,20658
191755,56457
191756,27836
191757,90452
191758,83050
191759,55757
191760,55505
191761,4573
191762,3295
191763,5771
191764,67050
191765,46766
191766,72953
191767,46804
191768,38155
191769,52512
191770,84111
191771,58418
191772,47525
191773,69844
191774,63156
191775,47427
191776,32199
191777,50479
191778,74771
191779,66445
191780,90853
191781,21747
191782,73357
191783,47647
191784,30882
191785,75285
191786,33803
191787,101025
191788,56124
191789,22131
191790,20858
191791,100492
191792,90993
191793,60144
191794,97524
191795,60144
191796,52929
191797,34369
191798,62925
191799,63335
191800,74211
191801,34877
191802,59989
191803,45157
191804,63580
191805,98378
191806,82689
191807,3408
191808,62199
191809,72582
191810,89275
191811,4221
191812,33512
191813,92772
191814,78654
191815,36988
191816,20639
191817,2408
191818,27652
191819,91287
191820,21012
191821,1334
191822,84469
191823,78121
191824,63553
191825,42997
191826,54513
191827,62368
191828,100933
191829,69859
191830,62921
191831,42997
191832,2436
191833,90337
191834,17630
191835,14324
191836,94539
191837,83919
191838,34603
191839,29588
191840,59211
191841,36808
191842,75722
191843,34745
191844,99105
191845,26264
191846,67214
191847,78271
191848,24117
191849,69948
191850,50309
191851,15272
191852,57171
191853,75666
191854,31582
191855,47559
191856,52596
191857,85370
191858,27196
191859,34271
191860,96393
191861,97667
191862,14847
191863,100460
191864,18684
191865,28875
191866,64513
191867,68646
191868,38406
191869,85365
191870,66290
191871,35391
191872,39489
191873,16499
191874,29052
191875,54114
191876,20738
191877,70098
191878,19246
191879,43063
191880,92501
191881,19246
191882,63857
191883,15745
191884,8144
191885,101316
191886,83844
191887,34703
191888,51885
191889,75617
191890,29297
191891,54898
191892,84323
191893,38704
191894,28056
191895,51573
191896,94527
191897,24265
191898,19726
191899,13311
191900,90760
191901,56243
191902,34246
191903,90767
191904,95950
191905,78233
191906,32418
191907,99190
191908,73260
191909,815
191910,95950
191911,83879
191912,79457
191913,63226
191914,101471
191915,32451
191916,22822
191917,51591
191918,16275
191919,75108
191920,22313
191921,48597
191922,31370
191923,32466
191924,47870
191925,53673
191926,78379
191927,78275
191928,88324
191929,54283
191930,44820
191931,34597
191932,96425
191933,97755
191934,92496
191935,50891
191936,20986
191937,6451
191938,63495
191939,386
191940,73626
191941,31344
191942,65852
191943,9539
191944,95047
191945,39063
191946,10369
191947,59718
191948,58131
191949,51914
191950,9692
191951,67937
191952,47478
191953,69945
191954,23158
191955,30801
191956,31423
191957,40532
191958,80989
191959,80649
191960,40414
191961,46080
191962,30344
191963,101537
191964,87150
191965,101537
191966,101213
191967,101537
191968,83366
191969,37319
191970,67476
191971,88188
191972,74554
191973,32161
191974,2038
191975,50715
191976,68089
191977,65245
191978,83089
191979,91614
191980,34745
191981,46845
191982,87264
191983,29515
191984,80515
191985,52071
191986,87450
191987,4233
191988,196
191989,33810
191990,64118
191991,13414
191992,94829
191993,43912
191994,57606
191995,52493
191996,48045
191997,46424
191998,26698
191999,55292
192000,2267
192001,64505
192002,11389
192003,63763
192004,62131
192005,93327
192006,11017
192007,73112
192008,92844
192009,64842
192010,42441
192011,80657
192012,85774
192013,7424
192014,70980
192015,80949
192016,94639
192017,83101
192018,42938
192019,78292
192020,38314
192021,4659
192022,80056
192023,87981
192024,24069
192025,64480
192026,84284
192027,93971
192028,67722
192029,13311
192030,19407
192031,60299
192032,65278
192033,66435
192034,95735
192035,97383
192036,95168
192037,95526
192038,42800
192039,65925
192040,96020
192041,17650
192042,63567
192043,94278
192044,9539
192045,69174
192046,9539
192047,13807
192048,24150
192049,21092
192050,30547
192051,9539
192052,30547
192053,30547
192054,95047
192055,17534
192056,30547
192057,38869
192058,96460
192059,30547
192060,65824
192061,30547
192062,30547
192063,72911
192064,30547
192065,53897
192066,6677
192067,30547
192068,35598
192069,97896
192070,30547
192071,30547
192072,35341
192073,8925
192074,74345
192075,89209
192076,75134
192077,30547
192078,70709
192079,80788
192080,5053
192081,73641
192082,1669
192083,97383
192084,28794
192085,54358
192086,30558
192087,81221
192088,92495
192089,82808
192090,65420
192091,43785
192092,95719
192093,53680
192094,2161
192095,52914
192096,92986
192097,77811
192098,33133
192099,86841
192100,62034
192101,29718
192102,78467
192103,78467
192104,61858
192105,51573
192106,42029
192107,18842
192108,-39153
192109,38642
192110,7765
192111,70499
192112,92932
192113,4804
192114,49321
192115,87456
192116,79791
192117,90139
192118,39945
192119,93629
192120,75843
192121,57525
192122,25922
192123,14499
192124,40920
192125,101117
192126,29712
192127,66238
192128,55448
192129,36498
192130,100700
192131,87340
192132,32644
192133,10804
192134,24399
192135,43223
192136,79553
192137,99943
192138,37818
192139,83941
192140,84776
192141,53685
192142,1643
192143,81612
192144,39018
192145,24107
192146,81612
192147,13439
192148,33935
192149,66508
192150,10075
192151,80170
192152,8767
192153,84015
192154,12223
192155,100802
192156,72612
192157,101275
192158,12935
192159,33832
192160,72764
192161,21650
192162,40442
192163,34846
192164,27757
192165,58680
192166,22464
192167,97814
192168,22464
192169,27757
192170,70386
192171,101166
192172,72248
192173,64104
192174,39798
192175,101842
192176,53046
192177,38778
192178,70060
192179,18190
192180,6043
192181,6817
192182,22468
192183,37418
192184,50261
192185,56532
192186,30383
192187,74202
192188,69860
192189,14756
192190,31916
192191,95749
192192,83256
192193,37878
192194,31349
192195,83838
192196,99388
192197,71809
192198,84284
192199,39961
192200,63808
192201,72861
192202,18022
192203,27009
192204,55419
192205,49651
192206,7443
192207,82544
192208,42005
192209,80747
192210,64
192211,80983
192212,80479
192213,47958
192214,46129
192215,96950
192216,40140
192217,29201
192218,4566
192219,88623
192220,84125
192221,84125
192222,28126
192223,34398
192224,79239
192225,28418
192226,94805
192227,35254
192228,75448
192229,98320
192230,44671
192231,27626
192232,84846
192233,11106
192234,59961
192235,28105
192236,18850
192237,57938
192238,77871
192239,70786
192240,62575
192241,67314
192242,14866
192243,35618
192244,21050
192245,3546
192246,101819
192247,26852
192248,55640
192249,97574
192250,62603
192251,97574
192252,30432
192253,91195
192254,91263
192255,7
192256,96681
192257,74653
192258,59179
192259,74653
192260,32698
192261,68799
192262,8112
192263,62033
192264,90257
192265,26838
192266,101924
192267,19788
192268,84342
192269,63309
192270,88331
192271,37119
192272,4566
192273,60276
192274,63873
192275,48603
192276,7805
192277,13868
192278,83563
192279,98165
192280,20965
192281,41476
192282,49169
192283,74653
192284,66577
192285,19573
192286,89323
192287,65327
192288,18558
192289,79020
192290,34183
192291,21604
192292,92418
192293,16858
192294,63062
192295,13531
192296,90488
192297,22661
192298,59817
192299,34751
192300,42327
192301,26724
192302,89261
192303,86387
192304,99518
192305,61894
192306,101004
192307,83694
192308,56927
192309,83694
192310,7752
192311,59976
192312,42997
192313,60276
192314,30985
192315,78649
192316,5314
192317,91053
192318,71784
192319,30932
192320,72608
192321,67157
192322,56124
192323,96493
192324,37091
192325,30560
192326,16236
192327,1087
192328,71284
192329,9024
192330,28258
192331,23829
192332,22794
192333,9689
192334,21537
192335,4468
192336,59095
192337,54842
192338,90369
192339,90369
192340,90369
192341,77903
192342,90369
192343,41607
192344,71105
192345,4468
192346,61854
192347,77460
192348,62492
192349,42997
192350,92011
192351,2504
192352,76512
192353,65808
192354,32959
192355,95002
192356,69099
192357,13746
192358,4600
192359,87796
192360,92747
192361,52129
192362,26728
192363,13881
192364,42258
192365,5502
192366,90757
192367,69998
192368,46260
192369,60432
192370,80374
192371,76180
192372,14346
192373,39345
192374,79093
192375,22876
192376,85699
192377,22499
192378,87413
192379,54614
192380,81647
192381,82163
192382,91733
192383,11593
192384,19526
192385,30525
192386,37466
192387,96650
192388,4566
192389,51399
192390,4566
192391,4566
192392,24041
192393,4566
192394,37560
192395,91195
192396,40394
192397,4311
192398,68400
192399,17670
192400,99228
192401,84055
192402,94561
192403,47162
192404,93253
192405,99766
192406,13294
192407,4566
192408,62360
192409,81381
192410,68825
192411,29966
192412,79063
192413,4566
192414,86198
192415,4566
192416,51659
192417,93965
192418,13064
192419,12163
192420,4566
192421,91883
192422,55197
192423,15580
192424,4566
192425,79277
192426,74942
192427,8244
192428,13496
192429,43334
192430,23038
192431,17969
192432,17969
192433,17969
192434,13496
192435,82380
192436,13496
192437,55118
192438,12047
192439,16478
192440,51861
192441,56161
192442,75679
192443,47430
192444,101360
192445,88755
192446,42726
192447,13777
192448,44348
192449,42309
192450,11167
192451,22758
192452,1020
192453,54990
192454,30103
192455,13807
192456,24568
192457,38157
192458,38718
192459,38718
192460,59882
192461,88138
192462,59951
192463,18565
192464,84668
192465,54098
192466,66906
192467,41314
192468,93559
192469,23445
192470,32105
192471,101025
192472,101025
192473,15864
192474,25958
192475,101025
192476,49558
192477,86987
192478,12973
192479,100133
192480,82186
192481,59252
192482,1687
192483,35268
192484,21388
192485,73099
192486,52609
192487,25958
192488,22876
192489,31136
192490,6289
192491,23045
192492,17358
192493,20803
192494,86514
192495,23026
192496,96462
192497,83923
192498,8915
192499,50421
192500,3488
192501,51087
192502,61935
192503,86158
192504,39911
192505,11770
192506,40138
192507,10538
192508,83547
192509,93869
192510,5739
192511,53740
192512,93178
192513,203
192514,14035
192515,88968
192516,8572
192517,6411
192518,17358
192519,47447
192520,16211
192521,17054
192522,56057
192523,12818
192524,60754
192525,3858
192526,46645
192527,87069
192528,100754
192529,88994
192530,80276
192531,39903
192532,50421
192533,82352
192534,50091
192535,68291
192536,47980
192537,19766
192538,35362
192539,69190
192540,8420
192541,41689
192542,7439
192543,75115
192544,27774
192545,16608
192546,42329
192547,19552
192548,30230
192549,17504
192550,96604
192551,87711
192552,64059
192553,36394
192554,22618
192555,45096
192556,88556
192557,86507
192558,75483
192559,54767
192560,32196
192561,27984
192562,38419
192563,64033
192564,66373
192565,9092
192566,66699
192567,46343
192568,57664
192569,89631
192570,35224
192571,30547
192572,20578
192573,13012
192574,53396
192575,6691
192576,24544
192577,24544
192578,91617
192579,53179
192580,57824
192581,82091
192582,90488
192583,93897
192584,10744
192585,21064
192586,68167
192587,49401
192588,79581
192589,73328
192590,28401
192591,20637
192592,37756
192593,5023
192594,49110
192595,28878
192596,96028
192597,7464
192598,20391
192599,84570
192600,88646
192601,90488
192602,52929
192603,41580
192604,42156
192605,50421
192606,86287
192607,77320
192608,59519
192609,75703
192610,59519
192611,99043
192612,70426
192613,67896
192614,38057
192615,91107
192616,18019
192617,11502
192618,34745
192619,75380
192620,27699
192621,45201
192622,56697
192623,82200
192624,22125
192625,29832
192626,83949
192627,42859
192628,81047
192629,66788
192630,91883
192631,79105
192632,60701
192633,39395
192634,67650
192635,47422
192636,5861
192637,8257
192638,90726
192639,22768
192640,30263
192641,90150
192642,36809
192643,54958
192644,85387
192645,3626
192646,93815
192647,9006
192648,54392
192649,1087
192650,19953
192651,29289
192652,93828
192653,94614
192654,79717
192655,50125
192656,61549
192657,88760
192658,34976
192659,27846
192660,5877
192661,90499
192662,20297
192663,98800
192664,77138
192665,101222
192666,3496
192667,57522
192668,36820
192669,70407
192670,97963
192671,42997
192672,88765
192673,61463
192674,463
192675,3412
192676,43927
192677,24067
192678,14707
192679,63518
192680,54442
192681,37767
192682,87360
192683,55085
192684,18354
192685,60786
192686,96590
192687,90280
192688,26566
